Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
06.09.2018,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",2,28.000,28.000
01.08.2018,"14.000,00","14.000,00","14.000,00","14.000,00","3,83",5,70.000,70.000
27.06.2018,"13.484,00","13.484,00","13.484,00","13.484,00","-5,71",6,80.904,80.904
20.06.2018,"14.300,00","14.300,00","14.300,00","14.300,00","2,87",4,57.200,57.200
18.06.2018,"13.901,00","13.901,00","13.901,00","13.901,00","3,82",10,139.010,139.010
29.05.2018,"13.390,00","13.390,00","13.390,00","13.390,00","3,00",2,26.780,26.780
28.05.2018,"13.000,00","13.000,00","13.000,00","13.000,00","4,00",3,39.000,39.000
21.05.2018,"12.500,00","12.500,00","12.500,00","12.500,00","0,01",10,125.000,125.000
17.05.2018,"12.499,00","12.499,00","12.499,00","12.499,00","4,16",5,62.495,62.495
14.05.2018,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",10,120.000,120.000
07.05.2018,"12.000,00","12.000,00","12.000,00","12.000,00","5,91",5,60.000,60.000
03.05.2018,"11.330,00","11.330,00","11.330,00","11.330,00","3,00",3,33.990,33.990
04.04.2018,"11.000,00","11.000,00","11.000,00","11.000,00","0,00",47,517.000,517.000
03.04.2018,"11.000,00","11.000,00","11.000,00","11.000,00","-10,20",40,440.000,440.000
08.03.2018,"12.250,00","12.250,00","12.250,00","12.250,00","-2,00",5,61.250,61.250
01.02.2018,"12.500,00","12.500,00","12.500,00","12.500,00","0,00",20,250.000,250.000
31.01.2018,"12.500,00","12.500,00","12.500,00","12.500,00","-3,85",35,437.500,437.500
16.01.2018,"13.000,00","13.000,00","13.000,00","13.000,00","3,05",2,26.000,26.000
12.01.2018,"12.615,00","12.615,00","12.615,00","12.615,00","-2,96",9,113.535,113.535
04.01.2018,"13.000,00","13.000,00","13.000,00","13.000,00","-3,70",2,26.000,26.000
28.12.2017,"13.500,00","13.500,00","13.500,00","13.500,00","-6,90",2,27.000,27.000
02.11.2017,"14.500,00","14.500,00","14.500,00","14.500,00","2,84",7,101.500,101.500
26.10.2017,"14.100,00","14.100,00","14.100,00","14.100,00","0,00",25,352.500,352.500
19.10.2017,"14.100,00","14.100,00","14.100,00","14.100,00","-2,76",13,183.300,183.300
16.10.2017,"14.500,00","14.500,00","14.500,00","14.500,00","2,84",2,29.000,29.000
12.10.2017,"14.100,00","14.100,00","14.100,00","14.100,00","0,00",10,141.000,141.000
06.10.2017,"14.100,00","14.100,00","14.100,00","14.100,00","-0,07",16,225.600,225.600
05.10.2017,"14.110,00","14.110,00","14.110,00","14.110,00","-1,33",10,141.100,141.100
27.09.2017,"14.300,00","14.300,00","14.300,00","14.300,00","-1,38",20,286.000,286.000
22.09.2017,"14.500,00","14.500,00","14.500,00","14.500,00","0,07",10,145.000,145.000
18.09.2017,"14.490,00","14.490,00","14.490,00","14.490,00","1,68",6,86.940,86.940
15.09.2017,"14.250,00","14.250,00","14.250,00","14.250,00","-0,04",10,142.500,142.500
13.09.2017,"14.250,00","14.260,00","14.250,00","14.256,27","1,11",51,727.070,727.070
04.09.2017,"14.100,00","14.100,00","14.100,00","14.100,00","-2,76",10,141.000,141.000
31.08.2017,"14.500,00","14.500,00","14.500,00","14.500,00","-0,02",2,29.000,29.000
30.08.2017,"14.500,00","14.510,00","14.500,00","14.502,50","-2,21",8,116.020,116.020
29.08.2017,"14.830,00","14.830,00","14.830,00","14.830,00","0,00",2,29.660,29.660
25.08.2017,"14.830,00","14.830,00","14.830,00","14.830,00","0,00",3,44.490,44.490
24.08.2017,"14.830,00","14.830,00","14.830,00","14.830,00","2,28",2,29.660,29.660
23.08.2017,"14.500,00","14.500,00","14.500,00","14.500,00","0,00",2,29.000,29.000
21.08.2017,"14.500,00","14.500,00","14.500,00","14.500,00","0,00",3,43.500,43.500
18.08.2017,"14.500,00","14.500,00","14.500,00","14.500,00","0,00",2,29.000,29.000
17.08.2017,"14.500,00","14.500,00","14.500,00","14.500,00","0,79",3,43.500,43.500
11.08.2017,"14.386,00","14.386,00","14.386,00","14.386,00","-2,99",7,100.702,100.702
28.07.2017,"14.830,00","14.830,00","14.830,00","14.830,00","2,99",10,148.300,148.300
24.07.2017,"14.400,00","14.400,00","14.400,00","14.400,00","4,49",10,144.000,144.000
20.07.2017,"13.781,00","13.781,00","13.781,00","13.781,00","3,00",2,27.562,27.562
13.07.2017,"13.700,00","13.700,00","13.300,00","13.380,00","1,28",35,468.300,468.300
11.07.2017,"13.211,00","13.211,00","13.211,00","13.211,00","1,62",3,39.633,39.633
07.07.2017,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",7,91.000,91.000
06.07.2017,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",24,312.000,312.000
29.06.2017,"13.000,00","13.000,00","13.000,00","13.000,00","0,09",30,390.000,390.000
27.06.2017,"12.988,00","12.988,00","12.988,00","12.988,00","3,00",20,259.760,259.760
20.06.2017,"12.610,00","12.610,00","12.610,00","12.610,00","-3,00",15,189.150,189.150
01.06.2017,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",3,39.000,39.000
30.05.2017,"13.000,00","13.000,00","13.000,00","13.000,00","-3,70",10,130.000,130.000
25.05.2017,"13.500,00","13.500,00","13.500,00","13.500,00","0,01",15,202.500,202.500
15.05.2017,"13.499,00","13.499,00","13.499,00","13.499,00","0,00",15,202.485,202.485
11.05.2017,"13.499,00","13.499,00","13.499,00","13.499,00","-0,01",10,134.990,134.990
08.05.2017,"13.500,00","13.500,00","13.500,00","13.500,00","1,50",5,67.500,67.500
13.04.2017,"13.300,00","13.300,00","13.300,00","13.300,00","0,00",15,199.500,199.500
05.04.2017,"13.300,00","13.300,00","13.300,00","13.300,00","0,00",19,252.700,252.700
31.03.2017,"13.300,00","13.300,00","13.300,00","13.300,00","0,00",1,13.300,13.300
30.03.2017,"13.300,00","13.300,00","13.300,00","13.300,00","0,01",10,133.000,133.000
29.03.2017,"13.299,00","13.299,00","13.299,00","13.299,00","12,70",6,79.794,79.794
23.03.2017,"11.800,00","11.800,00","11.800,00","11.800,00","2,61",10,118.000,118.000
21.03.2017,"11.500,00","11.500,00","11.500,00","11.500,00","0,00",15,172.500,172.500
20.03.2017,"11.500,00","11.500,00","11.500,00","11.500,00","0,00",123,1.414.500,1.414.500
07.03.2017,"11.500,00","11.500,00","11.500,00","11.500,00","3,60",15,172.500,172.500
17.02.2017,"11.100,00","11.100,00","11.100,00","11.100,00","2,78",5,55.500,55.500
31.01.2017,"10.800,00","10.800,00","10.800,00","10.800,00","0,00",7,75.600,75.600
30.01.2017,"10.800,00","10.800,00","10.800,00","10.800,00","9,09",4,43.200,43.200
27.01.2017,"9.900,00","9.900,00","9.900,00","9.900,00","5,88",10,99.000,99.000
26.01.2017,"9.350,00","9.350,00","9.350,00","9.350,00","10,00",2,18.700,18.700
05.01.2017,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",2,17.000,17.000
04.01.2017,"8.500,00","8.500,00","8.500,00","8.500,00","6,25",13,110.500,110.500
23.12.2016,"8.000,00","8.000,00","8.000,00","8.000,00","-5,94",20,160.000,160.000
01.12.2016,"8.505,00","8.505,00","8.505,00","8.505,00","5,90",30,255.150,255.150
25.11.2016,"8.031,00","8.031,00","8.031,00","8.031,00","0,37",10,80.310,80.310
24.11.2016,"8.001,00","8.001,00","8.001,00","8.001,00","0,00",10,80.010,80.010
18.11.2016,"8.001,00","8.001,00","8.001,00","8.001,00","-11,15",1,8.001,8.001
03.11.2016,"9.005,00","9.005,00","9.005,00","9.005,00","10,48",10,90.050,90.050
