Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
18.06.2024,"30,00","30,00","30,00","30,00","0,00",100.0,3.000,3.000
17.01.2020,"30,00","30,00","30,00","30,00","0,00",100.0,3.000,3.000
27.09.2017,"30,00","30,00","30,00","30,00","0,00",2.516,75.480,75.480
19.04.2017,"30,00","30,00","30,00","30,00","0,00",399.0,11.970,11.970
07.09.2016,"30,00","30,00","30,00","30,00","0,00",1.425,42.750,42.750
09.05.2016,"30,00","30,00","30,00","30,00","0,00",687.0,20.610,20.610
24.11.2015,"30,00","30,00","30,00","30,00","0,00",1.355,40.650,40.650
27.08.2015,"30,00","30,00","30,00","30,00","0,00",51.59,1.547.700,1.547.700
14.05.2015,"30,00","30,00","30,00","30,00","0,00",3.228,96.840,96.840
