Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
15.01.2025,"1.420,00","1.420,00","1.420,00","1.420,00","13,60",261,370.620,370.620
02.01.2025,"1.250,00","1.250,00","1.250,00","1.250,00","316,67",295,368.750,368.750
