Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
01.06.2016,"1.550,00","1.550,00","1.550,00","1.550,00","0,00",31,48.05,48.05
31.05.2016,"1.550,00","1.550,00","1.550,00","1.550,00","0,00",31,48.05,48.05
06.07.2015,"1.550,00","1.550,00","1.550,00","1.550,00","0,00",30,46.5,46.5
