Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
27.08.2018,"39,00","39,00","39,00","39,00","-2,50",1.533,59.787,59.787
01.06.2018,"40,00","40,00","40,00","40,00","-20,00",614.0,24.56,24.56
01.09.2015,"50,00","50,00","50,00","50,00","25,00",2.556,127.8,127.8
10.08.2015,"40,00","40,00","40,00","40,00","33,33",1.363,54.52,54.52
21.07.2015,"30,00","30,00","30,00","30,00","0,00",730.0,21.9,21.9
11.02.2015,"30,00","30,00","30,00","30,00","0,00",1.221,36.63,36.63
