Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
12.04.2024,"315,00","315,00","315,00","315,00","0,00",367.0,115.605,115.605
13.09.2022,"315,00","315,00","315,00","315,00","0,00",37.0,11.655,11.655
15.04.2022,"315,00","315,00","315,00","315,00","0,00",221.0,69.615,69.615
28.04.2021,"315,00","315,00","315,00","315,00","1,61",1.292,406.98,406.98
15.10.2020,"310,00","310,00","310,00","310,00","-45,23",25.0,7.75,7.75
10.07.2017,"566,00","566,00","566,00","566,00","79,68",9.0,5.094,5.094
