Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
15.04.2022,"100,00","100,00","100,00","100,00","0,00",100,6.163.400,6.163.400
27.12.2021,"100,00","100,00","100,00","100,00","0,00",200,12.321.400,12.321.400
18.08.2020,"100,00","100,00","100,00","100,00","0,00",100,6.169.500,6.169.500
27.07.2020,"100,00","100,00","100,00","100,00",,50,3.084.750,3.084.750
