Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
07.02.2018,"284,00","284,00","284,00","284,00","-5,20",100.0,28.400,28.400
01.02.2018,"300,00","300,00","299,00","299,59","2,95",482.0,144.400,144.400
26.01.2018,"291,00","291,00","291,00","291,00","3,93",200.0,58.200,58.200
25.01.2018,"280,00","280,00","280,00","280,00","9,80",300.0,84.000,84.000
24.01.2018,"255,00","255,00","255,00","255,00","-9,65",50.0,12.750,12.750
17.01.2018,"283,00","283,00","282,00","282,24","-0,35",1.239,349.698,349.698
02.01.2018,"283,00","284,00","283,00","283,23","1,15",650.0,184.100,184.100
28.12.2017,"280,00","280,00","280,00","280,00","1,45",670.0,187.600,187.600
05.12.2017,"276,00","276,00","276,00","276,00","-2,82",400.0,110.400,110.400
04.12.2017,"284,00","284,00","284,00","284,00","1,19",100.0,28.400,28.400
15.11.2017,"282,00","282,00","280,00","280,67","7,13",150.0,42.100,42.100
07.11.2017,"262,00","262,00","262,00","262,00","0,38",250.0,65.500,65.500
26.10.2017,"261,00","261,00","261,00","261,00","-1,51",46.0,12.006,12.006
25.10.2017,"265,00","265,00","265,00","265,00","-7,02",150.0,39.750,39.750
05.10.2017,"285,00","285,00","285,00","285,00","1,79",10.0,2.850,2.850
29.09.2017,"280,00","280,00","280,00","280,00","3,70",100.0,28.000,28.000
21.09.2017,"270,00","270,00","270,00","270,00","0,00",887.0,239.490,239.490
15.09.2017,"270,00","270,00","270,00","270,00","-0,37",50.0,13.500,13.500
14.09.2017,"271,00","271,00","271,00","271,00","-2,87",175.0,47.425,47.425
12.09.2017,"279,00","279,00","279,00","279,00","2,20",100.0,27.900,27.900
07.09.2017,"273,00","273,00","273,00","273,00","-2,85",635.0,173.355,173.355
06.09.2017,"281,00","281,00","281,00","281,00","0,72",1.0,281.000,281.000
05.09.2017,"279,00","279,00","279,00","279,00","0,00",473.0,131.967,131.967
04.09.2017,"279,00","279,00","279,00","279,00","-1,06",300.0,83.700,83.700
01.09.2017,"282,00","282,00","282,00","282,00","-2,76",100.0,28.200,28.200
30.08.2017,"290,00","290,00","290,00","290,00","7,01",30.0,8.700,8.700
29.08.2017,"271,00","271,00","271,00","271,00","-9,67",1.688,457.448,457.448
24.08.2017,"300,00","300,00","300,00","300,00","2,39",250.0,75.000,75.000
22.08.2017,"293,00","293,00","293,00","293,00","2,81",400.0,117.200,117.200
21.08.2017,"285,00","285,00","285,00","285,00","2,89",212.0,60.420,60.420
18.08.2017,"277,00","277,00","277,00","277,00","6,54",770.0,213.290,213.290
17.08.2017,"260,00","260,00","260,00","260,00","2,77",23.409,6.086.340,6.086.340
03.08.2017,"253,00","253,00","253,00","253,00","-2,69",600.0,151.800,151.800
27.07.2017,"260,00","260,00","260,00","260,00","2,77",1.363,354.380,354.380
24.07.2017,"253,00","253,00","253,00","253,00","2,85",400.0,101.200,101.200
12.07.2017,"246,00","246,00","246,00","246,00","6,96",492.0,121.032,121.032
11.07.2017,"230,00","230,00","230,00","230,00","0,00",30.0,6.900,6.900
22.06.2017,"230,00","230,00","230,00","230,00","7,48",15.0,3.450,3.450
25.05.2017,"214,00","214,00","214,00","214,00","6,47",654.0,139.956,139.956
23.05.2017,"201,00","201,00","201,00","201,00","-12,61",300.0,60.300,60.300
16.05.2017,"230,00","230,00","230,00","230,00","-2,95",5.0,1.150,1.150
14.02.2017,"237,00","237,00","237,00","237,00","-0,42",50.0,11.850,11.850
31.01.2017,"238,00","238,00","238,00","238,00","0,00",80.0,19.040,19.040
25.01.2017,"238,00","238,00","238,00","238,00","-0,42",60.0,14.280,14.280
12.01.2017,"239,00","239,00","239,00","239,00","0,00",200.0,47.800,47.800
11.01.2017,"239,00","239,00","239,00","239,00","-2,85",100.0,23.900,23.900
28.11.2016,"246,00","246,00","246,00","246,00","6,96",750.0,184.500,184.500
18.11.2016,"230,00","230,00","230,00","230,00","3,60",500.0,115.000,115.000
17.11.2016,"222,00","222,00","222,00","222,00","11,00",2.605,578.310,578.310
16.11.2016,"200,00","200,00","200,00","200,00","14,94",560.0,112.000,112.000
31.10.2016,"174,00","174,00","174,00","174,00","2,96",358.0,62.292,62.292
20.10.2016,"169,00","169,00","169,00","169,00","0,00",150.0,25.350,25.350
06.10.2016,"169,00","169,00","169,00","169,00","-7,65",160.0,27.040,27.040
12.09.2016,"183,00","183,00","183,00","183,00","10,24",150.0,27.450,27.450
09.09.2016,"166,00","166,00","166,00","166,00","21,17",80.0,13.280,13.280
30.08.2016,"137,00","137,00","137,00","137,00","35,64",274.0,37.538,37.538
03.08.2016,"101,00","101,00","101,00","101,00","-24,06",70.0,7.070,7.070
15.06.2016,"133,00","133,00","133,00","133,00","0,00",157.0,20.881,20.881
03.06.2016,"133,00","133,00","133,00","133,00","0,00",1.0,133.000,133.000
