Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
16.02.2021,"2.001,00","2.001,00","2.001,00","2.001,00","8,57",30.0,60.030,60.030
02.02.2021,"1.843,00","1.843,00","1.843,00","1.843,00","-3,00",1.756,3.236.308,3.236.308
05.01.2021,"1.900,00","1.900,00","1.900,00","1.900,00","0,00",83.0,157.700,157.700
30.12.2020,"1.900,00","1.900,00","1.900,00","1.900,00","5,50",7.0,13.300,13.300
24.12.2018,"1.801,00","1.801,00","1.801,00","1.801,00","0,06",55.0,99.055,99.055
18.12.2018,"1.800,00","1.800,00","1.800,00","1.800,00","-0,88",60.0,108.000,108.000
06.11.2018,"1.816,00","1.816,00","1.816,00","1.816,00","3,71",5.0,9.080,9.080
12.10.2018,"1.751,00","1.751,00","1.751,00","1.751,00","3,00",109.0,190.859,190.859
17.08.2018,"1.700,00","1.700,00","1.700,00","1.700,00","-0,12",60.0,102.000,102.000
10.07.2018,"1.702,00","1.702,00","1.702,00","1.702,00","0,12",70.0,119.140,119.140
29.06.2018,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",74.0,125.800,125.800
26.06.2018,"1.700,00","1.700,00","1.700,00","1.700,00","0,06",82.0,139.400,139.400
04.06.2018,"1.699,00","1.699,00","1.699,00","1.699,00","0,00",60.0,101.940,101.940
30.05.2018,"1.699,00","1.699,00","1.699,00","1.699,00","0,00",41.0,69.659,69.659
16.05.2018,"1.699,00","1.699,00","1.699,00","1.699,00","0,00",60.0,101.940,101.940
14.05.2018,"1.699,00","1.699,00","1.699,00","1.699,00","2,97",30.0,50.970,50.970
07.05.2018,"1.650,00","1.650,00","1.650,00","1.650,00","2,61",30.0,49.500,49.500
03.05.2018,"1.608,00","1.608,00","1.608,00","1.608,00","5,72",129.0,207.432,207.432
19.04.2018,"1.521,00","1.521,00","1.521,00","1.521,00","3,47",71.0,107.991,107.991
01.02.2018,"1.470,00","1.470,00","1.470,00","1.470,00","0,00",60.0,88.200,88.200
26.10.2017,"1.470,00","1.470,00","1.470,00","1.470,00","0,00",222.0,326.340,326.340
10.10.2017,"1.470,00","1.470,00","1.470,00","1.470,00","0,00",40.0,58.800,58.800
06.10.2017,"1.470,00","1.470,00","1.470,00","1.470,00","0,00",112.0,164.640,164.640
03.10.2017,"1.470,00","1.470,00","1.470,00","1.470,00","-2,97",61.0,89.670,89.670
10.08.2017,"1.515,00","1.515,00","1.515,00","1.515,00","0,00",10.0,15.150,15.150
11.07.2017,"1.515,00","1.515,00","1.515,00","1.515,00","0,00",40.0,60.600,60.600
28.06.2017,"1.515,00","1.515,00","1.515,00","1.515,00","0,00",120.0,181.800,181.800
19.06.2017,"1.515,00","1.515,00","1.515,00","1.515,00","0,00",10.0,15.150,15.150
18.05.2017,"1.515,00","1.515,00","1.515,00","1.515,00","-0,79",230.0,348.450,348.450
09.05.2017,"1.527,00","1.527,00","1.527,00","1.527,00","0,00",13.0,19.851,19.851
05.05.2017,"1.527,00","1.527,00","1.527,00","1.527,00","0,00",13.0,19.851,19.851
13.04.2017,"1.527,00","1.527,00","1.527,00","1.527,00","3,88",70.0,106.890,106.890
11.04.2017,"1.470,00","1.470,00","1.470,00","1.470,00","-2,97",3.0,4.410,4.410
