Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
09.08.2017,"3.300,00","3.300,00","3.300,00","3.300,00","9,96",10.0,33.000,33.000
03.08.2017,"3.001,00","3.001,00","3.001,00","3.001,00","-10,63",62.0,186.062,186.062
01.08.2017,"3.358,00","3.358,00","3.358,00","3.358,00","0,00",20.0,67.160,67.160
28.07.2017,"3.358,00","3.358,00","3.358,00","3.358,00","0,00",2.0,6.716,6.716
27.07.2017,"3.358,00","3.358,00","3.358,00","3.358,00","0,00",2.0,6.716,6.716
26.07.2017,"3.358,00","3.358,00","3.358,00","3.358,00","6,50",30.0,100.740,100.740
25.07.2017,"3.153,00","3.153,00","3.153,00","3.153,00","5,10",65.0,204.945,204.945
24.07.2017,"3.000,00","3.000,00","3.000,00","3.000,00","7,14",271.0,813.000,813.000
21.07.2017,"2.800,00","2.800,00","2.800,00","2.800,00","5,74",75.0,210.000,210.000
19.07.2017,"2.648,00","2.648,00","2.648,00","2.648,00","5,12",25.0,66.200,66.200
13.07.2017,"2.519,00","2.519,00","2.519,00","2.519,00","0,76",7.0,17.633,17.633
07.07.2017,"2.500,00","2.500,00","2.500,00","2.500,00","2,04",40.0,100.000,100.000
04.07.2017,"2.450,00","2.450,00","2.450,00","2.450,00","-2,00",10.0,24.500,24.500
30.06.2017,"2.500,00","2.500,00","2.500,00","2.500,00","-0,40",30.0,75.000,75.000
22.06.2017,"2.510,00","2.510,00","2.510,00","2.510,00","3,12",35.0,87.850,87.850
20.06.2017,"2.434,00","2.434,00","2.434,00","2.434,00","-10,51",148.0,360.232,360.232
19.06.2017,"2.720,00","2.720,00","2.720,00","2.720,00","-9,30",3.0,8.160,8.160
01.06.2017,"2.999,00","2.999,00","2.999,00","2.999,00","19,48",10.0,29.990,29.990
29.05.2017,"2.510,00","2.510,00","2.510,00","2.510,00","0,20",100.0,251.000,251.000
19.05.2017,"2.505,00","2.505,00","2.505,00","2.505,00","7,42",75.0,187.875,187.875
15.05.2017,"2.332,00","2.332,00","2.332,00","2.332,00","11,85",55.0,128.260,128.260
28.04.2017,"2.085,00","2.085,00","2.085,00","2.085,00","2,96",42.0,87.570,87.570
04.04.2017,"2.025,00","2.025,00","2.025,00","2.025,00","0,05",100.0,202.500,202.500
24.03.2017,"2.024,00","2.024,00","2.024,00","2.024,00","-2,97",13.0,26.312,26.312
22.03.2017,"2.086,00","2.086,00","2.086,00","2.086,00","-2,98",50.0,104.300,104.300
27.02.2017,"2.150,00","2.150,00","2.150,00","2.150,00","2,38",20.0,43.000,43.000
24.02.2017,"2.100,00","2.100,00","2.100,00","2.100,00","-1,50",10.0,21.000,21.000
20.02.2017,"2.132,00","2.132,00","2.132,00","2.132,00","6,55",20.0,42.640,42.640
17.02.2017,"2.001,00","2.001,00","2.001,00","2.001,00","0,00",50.0,100.050,100.050
02.02.2017,"2.001,00","2.001,00","2.001,00","2.001,00","-13,00",5.0,10.005,10.005
06.12.2016,"2.300,00","2.300,00","2.300,00","2.300,00","0,00",103.0,236.900,236.900
05.12.2016,"2.300,00","2.300,00","2.300,00","2.300,00","-2,13",30.0,69.000,69.000
02.12.2016,"2.350,00","2.350,00","2.350,00","2.350,00","0,00",4.0,9.400,9.400
01.12.2016,"2.350,00","2.350,00","2.350,00","2.350,00","17,32",10.0,23.500,23.500
21.11.2016,"2.003,00","2.003,00","2.003,00","2.003,00","-19,88",54.0,108.162,108.162
11.03.2016,"2.500,00","2.500,00","2.500,00","2.500,00","-1,96",8.0,20.000,20.000
08.03.2016,"2.550,00","2.550,00","2.550,00","2.550,00","-0,04",10.0,25.500,25.500
07.03.2016,"2.551,00","2.551,00","2.551,00","2.551,00","2,04",100.0,255.100,255.100
29.02.2016,"2.500,00","2.500,00","2.500,00","2.500,00","-0,28",200.0,500.000,500.000
12.02.2016,"2.507,00","2.507,00","2.507,00","2.507,00","-9,85",70.0,175.490,175.490
22.01.2016,"2.781,00","2.781,00","2.781,00","2.781,00","3,00",75.0,208.575,208.575
15.01.2016,"2.700,00","2.700,00","2.700,00","2.700,00","3,85",37.0,99.900,99.900
30.12.2015,"2.600,00","2.600,00","2.600,00","2.600,00","0,00",17.0,44.200,44.200
28.12.2015,"2.600,00","2.600,00","2.600,00","2.600,00","33,33",45.0,117.000,117.000
09.12.2015,"1.950,00","1.950,00","1.950,00","1.950,00","2,63",50.0,97.500,97.500
20.11.2015,"1.900,00","1.900,00","1.900,00","1.900,00","11,05",25.0,47.500,47.500
02.11.2015,"1.711,00","1.711,00","1.711,00","1.711,00","14,07",17.0,29.087,29.087
18.09.2015,"1.500,00","1.500,00","1.500,00","1.500,00","21,26",30.0,45.000,45.000
23.07.2015,"1.237,00","1.237,00","1.237,00","1.237,00","3,00",100.0,123.700,123.700
10.06.2015,"1.201,00","1.201,00","1.201,00","1.201,00","9,18",61.0,73.261,73.261
04.06.2015,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",15.0,16.500,16.500
27.05.2015,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",5.0,5.500,5.500
26.05.2015,"1.100,00","1.100,00","1.100,00","1.100,00","-0,09",5.0,5.500,5.500
13.05.2015,"1.101,00","1.101,00","1.101,00","1.101,00","-8,25",3.0,3.303,3.303
23.04.2015,"1.200,00","1.200,00","1.200,00","1.200,00","4,35",10.0,12.000,12.000
21.04.2015,"1.150,00","1.150,00","1.150,00","1.150,00","2,95",5.0,5.750,5.750
07.04.2015,"1.117,00","1.117,00","1.117,00","1.117,00","2,95",2.0,2.234,2.234
16.02.2015,"1.085,00","1.085,00","1.085,00","1.085,00","0,00",10.0,10.850,10.850
04.02.2015,"1.085,00","1.085,00","1.085,00","1.085,00","3,24",25.0,27.125,27.125
26.01.2015,"1.051,00","1.051,00","1.051,00","1.051,00","-0,38",11.0,11.561,11.561
30.12.2014,"1.055,00","1.055,00","1.055,00","1.055,00","-29,67",10.0,10.550,10.550
