Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
21.03.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",325,403.000,403.000
20.03.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",390,483.6,483.6
15.03.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",6,7.44,7.44
24.11.2023,"1.240,00","1.240,00","1.240,00","1.240,00","2,23",360,446.4,446.4
14.09.2022,"1.213,00","1.213,00","1.213,00","1.213,00","-2,96",500,606.5,606.5
28.12.2017,"1.250,00","1.250,00","1.250,00","1.250,00","0,00",500,625.0,625.0
