Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
01.02.2018,"12.360,00","12.360,00","12.360,00","12.360,00","3,00",51,630.36,630.36
03.10.2016,"12.000,00","12.000,00","12.000,00","12.000,00","54,62",7,84.0,84.0
12.09.2016,"7.761,00","7.761,00","7.761,00","7.761,00","0,01",7,54.327,54.327
08.06.2016,"7.760,00","7.760,00","7.760,00","7.760,00","0,00",28,217.28,217.28
12.02.2016,"7.760,00","7.760,00","7.760,00","7.760,00","-3,00",4,31.04,31.04
29.04.2015,"8.000,00","8.000,00","8.000,00","8.000,00",,21,168.0,168.0
