Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
07.09.2017,"9.785,00","9.785,00","9.785,00","9.785,00","3,00",13,127.205,127.205
04.07.2017,"9.500,00","9.500,00","9.500,00","9.500,00","2,15",5,47.5,47.5
14.06.2016,"9.300,00","9.300,00","9.300,00","9.300,00","-2,33",106,985.8,985.8
20.04.2016,"9.522,00","9.522,00","9.522,00","9.522,00","0,00",10,95.22,95.22
05.04.2016,"9.522,00","9.522,00","9.522,00","9.522,00","0,00",4,38.088,38.088
03.03.2016,"9.522,00","9.522,00","9.522,00","9.522,00","3,00",10,95.22,95.22
02.03.2016,"9.245,00","9.245,00","9.245,00","9.245,00","-9,80",1,9.245,9.245
