Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
07.04.2023,"1.360,00","1.360,00","1.360,00","1.360,00","7,26",111,150.96,3.276.240
01.03.2021,"1.268,00","1.268,00","1.268,00","1.268,00","0,00",23,29.164,29.164
25.01.2021,"1.268,00","1.268,00","1.268,00","1.268,00","0,00",40,50.72,50.720
20.01.2021,"1.268,00","1.268,00","1.268,00","1.268,00","-2,98",433,549.044,549.044
13.03.2017,"1.307,00","1.307,00","1.307,00","1.307,00","6,26",40,52.28,52.280
28.04.2015,"1.230,00","1.230,00","1.230,00","1.230,00","0,00",10,12.3,12.300
23.04.2015,"1.230,00","1.230,00","1.230,00","1.230,00","0,00",16,19.68,19.680
