Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
26.11.2024,"15,00","15,00","15,00","15,00","0,00",20.000,300.000,300.000
28.06.2022,"15,00","15,00","15,00","15,00","-50,00",14.0,210.000,210.000
07.06.2021,"30,00","30,00","30,00","30,00","900,00",40.0,1.200.000,1.200.000
30.11.2018,"3,00","3,00","3,00","3,00","0,00",15.0,45.000,45.000
22.05.2018,"3,00","3,00","3,00","3,00","0,00",15.0,45.000,45.000
11.05.2018,"3,00","3,00","3,00","3,00","0,00",30.0,90.000,90.000
10.10.2016,"3,00","3,00","3,00","3,00",,90.0,270.000,270.000
