Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
22.11.2019,"11.971,00","11.971,00","11.971,00","11.971,00","6,88",3,35.913,2.039.913
15.11.2019,"11.200,00","11.200,00","11.200,00","11.200,00","-0,12",30,336.000,336.000
22.10.2019,"11.213,00","11.213,00","11.213,00","11.213,00","-6,09",3,33.639,33.639
25.09.2019,"11.940,00","11.940,00","11.940,00","11.940,00","7,78",100,1.194.000,1.194.000
26.07.2019,"11.078,00","11.078,00","11.078,00","11.078,00","-13,45",5,55.390,55.390
22.07.2019,"12.800,00","12.800,00","12.800,00","12.800,00","-8,57",5,64.000,64.000
03.07.2019,"14.000,00","14.000,00","14.000,00","14.000,00","30,23",7,98.000,98.000
25.06.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,47",6,64.500,64.500
16.05.2019,"10.700,00","10.700,00","10.700,00","10.700,00","-0,71",5,53.500,53.500
14.03.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,72",12,129.324,129.324
01.02.2019,"10.700,00","10.700,00","10.700,00","10.700,00","-2,63",5,53.500,53.500
28.01.2019,"10.989,00","10.989,00","10.989,00","10.989,00","8,58",5,54.945,54.945
08.01.2019,"10.121,00","10.121,00","10.121,00","10.121,00","7,32",2,20.242,20.242
27.12.2018,"9.431,00","9.431,00","9.431,00","9.431,00","-0,20",5,47.155,47.155
04.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","-2,60",58,548.100,548.100
03.12.2018,"9.702,00","9.702,00","9.702,00","9.702,00","5,46",5,48.510,48.510
19.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,12",10,92.000,92.000
15.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",2,18.378,18.378
24.09.2018,"9.189,00","9.189,00","9.189,00","9.189,00","4,81",3,27.567,27.567
17.08.2018,"8.767,00","8.767,00","8.767,00","8.767,00","3,00",84,736.428,736.428
06.08.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",15,127.680,127.680
17.07.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,11",9,76.608,76.608
18.06.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,02",2,17.006,17.006
28.05.2018,"8.501,00","8.501,00","8.501,00","8.501,00","-2,51",4,34.004,34.004
15.05.2018,"8.720,00","8.720,00","8.720,00","8.720,00","8,58",10,87.200,87.200
09.05.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",10,80.310,80.310
07.05.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",3,24.093,24.093
02.05.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,01",3,24.093,24.093
21.03.2018,"8.030,00","8.030,00","8.030,00","8.030,00","-0,25",5,40.150,40.150
12.03.2018,"8.050,00","8.050,00","8.050,00","8.050,00","3,34",5,40.250,40.250
23.02.2018,"7.790,00","7.790,00","7.790,00","7.790,00","0,00",5,38.950,38.950
09.02.2018,"7.790,00","7.790,00","7.790,00","7.790,00","3,02",11,85.690,85.690
23.01.2018,"7.562,00","7.562,00","7.562,00","7.562,00","7,08",15,113.430,113.430
27.12.2017,"7.062,00","7.062,00","7.062,00","7.062,00","-2,93",10,70.620,70.620
12.12.2017,"7.275,00","7.275,00","7.275,00","7.275,00","0,00",2,14.550,14.550
05.12.2017,"7.275,00","7.275,00","7.275,00","7.275,00","0,00",3,21.825,21.825
27.11.2017,"7.275,00","7.275,00","7.275,00","7.275,00","-3,00",5,36.375,36.375
20.11.2017,"7.500,00","7.500,00","7.500,00","7.500,00","0,00",5,37.500,37.500
06.11.2017,"7.500,00","7.500,00","7.500,00","7.500,00","-5,30",5,37.500,37.500
02.10.2017,"7.920,00","7.920,00","7.920,00","7.920,00","0,00",5,39.600,39.600
26.09.2017,"7.920,00","7.920,00","7.920,00","7.920,00","-5,71",5,39.600,39.600
12.09.2017,"8.400,00","8.400,00","8.400,00","8.400,00","-4,55",5,42.000,42.000
04.07.2017,"8.800,00","8.800,00","8.800,00","8.800,00","0,00",3,26.400,26.400
30.06.2017,"8.800,00","8.800,00","8.800,00","8.800,00","0,00",10,88.000,88.000
20.06.2017,"8.800,00","8.800,00","8.800,00","8.800,00","-2,22",10,88.000,88.000
31.05.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,05",15,135.000,135.000
23.05.2017,"9.000,00","9.000,00","8.950,00","8.995,10","-0,05",51,458.750,458.750
15.05.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",15,135.000,135.000
25.04.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",5,45.000,45.000
19.04.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",5,45.000,45.000
18.04.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",3,27.000,27.000
12.04.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",3,27.000,27.000
31.03.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,67",585,5.265.000,5.265.000
13.03.2017,"8.960,00","8.960,00","8.920,00","8.940,00","-0,67",20,178.800,178.800
17.02.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",72,648.000,648.000
16.02.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,11",42,378.000,378.000
14.02.2017,"9.000,00","9.000,00","8.950,00","8.990,00","0,24",20,179.800,179.800
06.02.2017,"9.000,00","9.000,00","8.820,00","8.968,24","-0,35",17,152.460,152.460
23.01.2017,"9.000,00","9.000,00","9.000,00","9.000,00","0,45",42,378.000,378.000
17.01.2017,"9.000,00","9.000,00","8.900,00","8.960,00","-0,44",25,224.000,224.000
13.01.2017,"9.000,00","9.000,00","9.000,00","9.000,00","2,80",10,90.000,90.000
11.01.2017,"8.755,00","8.755,00","8.755,00","8.755,00","0,00",3,26.265,26.265
09.01.2017,"8.755,00","8.755,00","8.755,00","8.755,00","0,00",10,87.550,87.550
23.12.2016,"8.755,00","8.755,00","8.755,00","8.755,00","3,00",10,87.550,87.550
16.12.2016,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",2,17.000,17.000
14.12.2016,"8.500,00","8.500,00","8.500,00","8.500,00","3,03",4,34.000,34.000
13.12.2016,"8.250,00","8.250,00","8.250,00","8.250,00","-5,75",2,16.500,16.500
07.12.2016,"8.750,00","8.755,00","8.750,00","8.753,11","2,98",74,647.730,647.730
29.11.2016,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",3,25.500,25.500
28.11.2016,"8.500,00","8.500,00","8.500,00","8.500,00","3,09",10,85.000,85.000
23.11.2016,"8.245,00","8.245,00","8.245,00","8.245,00","-3,00",10,82.450,82.450
17.11.2016,"8.500,00","8.500,00","8.500,00","8.500,00","0,83",50,425.000,425.000
15.11.2016,"8.430,00","8.430,00","8.430,00","8.430,00","1,57",23,193.890,193.890
11.11.2016,"8.300,00","8.300,00","8.300,00","8.300,00","0,00",7,58.100,58.100
10.11.2016,"8.300,00","8.300,00","8.300,00","8.300,00","1,22",5,41.500,41.500
08.11.2016,"8.200,00","8.200,00","8.200,00","8.200,00","0,00",16,131.200,131.200
07.11.2016,"8.200,00","8.200,00","8.200,00","8.200,00","0,00",3,24.600,24.600
28.10.2016,"8.200,00","8.200,00","8.200,00","8.200,00","-1,71",5,41.000,41.000
27.10.2016,"8.343,00","8.343,00","8.343,00","8.343,00","3,00",6,50.058,50.058
26.10.2016,"8.100,00","8.100,00","8.100,00","8.100,00","-2,91",6,48.600,48.600
19.10.2016,"8.343,00","8.343,00","8.343,00","8.343,00","3,00",8,66.744,66.744
17.10.2016,"8.100,00","8.100,00","8.100,00","8.100,00","0,00",3,24.300,24.300
14.10.2016,"8.100,00","8.100,00","8.100,00","8.100,00","-2,41",5,40.500,40.500
10.10.2016,"8.300,00","8.300,00","8.300,00","8.300,00","-0,48",5,41.500,41.500
05.10.2016,"8.340,00","8.340,00","8.340,00","8.340,00","-0,04",17,141.780,141.780
29.09.2016,"8.343,00","8.343,00","8.343,00","8.343,00","3,00",35,292.005,292.005
26.09.2016,"8.100,00","8.100,00","8.100,00","8.100,00","-0,19",15,121.500,121.500
19.09.2016,"8.101,00","8.150,00","8.101,00","8.115,70","-0,42",10,81.157,81.157
12.09.2016,"8.150,00","8.150,00","8.150,00","8.150,00","0,62",4,32.600,32.600
02.09.2016,"8.100,00","8.100,00","8.100,00","8.100,00","-0,61",3,24.300,24.300
01.09.2016,"8.150,00","8.150,00","8.150,00","8.150,00","1,88",10,81.500,81.500
29.08.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",6,48.000,48.000
19.08.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",5,40.000,40.000
21.07.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",6,48.000,48.000
20.07.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",3,24.000,24.000
12.07.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",7,56.000,56.000
11.07.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",3,24.000,24.000
